10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
326.7,1,0,500.0,158.74,120.0,10.0,5.0,0,1,1,1
6.48,1,0,500.0,12.04,120.0,10.0,5.0,0,1,1,1
263.41,1,0,500.0,112.65,120.0,10.0,5.0,0,1,1,1
207.25,1,0,500.0,180.0,120.0,10.0,5.0,0,1,1,1
213.78,1,0,500.0,62.04,120.0,10.0,5.0,0,1,1,1
55.76,1,0,500.0,4.83,120.0,10.0,5.0,0,1,1,1
13.68,1,0,500.0,3.96,120.0,10.0,5.0,0,1,1,1
22.85,1,0,500.0,8.0,120.0,10.0,5.0,0,1,1,1
70.26,1,0,500.0,9.96,120.0,10.0,5.0,0,1,1,1
9.17,1,0,500.0,11.04,120.0,10.0,5.0,0,1,1,1
363.12,1,0,500.0,176.13,120.0,10.0,5.0,0,1,1,1
35.64,1,0,500.0,4.04,120.0,10.0,5.0,0,1,1,1
47.38,1,0,500.0,10.83,120.0,10.0,5.0,0,1,1,1
393.33,1,0,500.0,79.22,120.0,10.0,5.0,0,1,1,1
200.93,1,0,500.0,84.74,120.0,10.0,5.0,0,1,1,1
302.12,1,0,500.0,123.83,120.0,10.0,5.0,0,1,1,1
293.36,1,0,500.0,155.48,120.0,10.0,5.0,0,1,1,1
331.7,1,0,500.0,181.0,120.0,10.0,5.0,0,1,1,1
6.47,1,0,500.0,9.26,120.0,10.0,5.0,0,1,1,1
357.38,1,0,500.0,157.91,120.0,10.0,5.0,0,1,1,1
362.18,1,0,500.0,50.48,120.0,10.0,5.0,0,1,1,1
10.88,1,0,500.0,5.74,120.0,10.0,5.0,0,1,1,1
30.75,1,0,500.0,78.61,120.0,10.0,5.0,0,1,1,1
471.6,1,0,500.0,43.87,120.0,10.0,5.0,0,1,1,1
38.75,1,0,500.0,1.7,120.0,10.0,5.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0,0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
