10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
,,,,,,58.2,33.464999999999996,0,1,1,1
,,,,,,17.76,0.764,0,1,1,1
,,,,,,33.16,14.027000000000001,0,1,1,1
,,,,,,20.33,3.6590000000000007,0,1,1,1
,,,,,,77.72,15.699000000000002,0,1,1,1
,,,,,,42.44,28.52,0,1,1,1
,,,,,,17.36,12.881,0,1,1,1
,,,,,,32.3,10.594000000000001,0,1,1,1
,,,,,,7.75,1.155,0,1,1,1
,,,,,,48.68,17.963,0,1,1,1
,,,,,,26.83,8.559000000000001,0,1,1,1
,,,,,,10.86,1.7160000000000002,0,1,1,1
,,,,,,71.39,23.630000000000003,0,1,1,1
,,,,,,30.5,9.211,0,1,1,1
,,,,,,45.06,30.37,0,1,1,1
,,,,,,40.88,25.836000000000002,0,1,1,1
,,,,,,39.01,23.796000000000003,0,1,1,1
,,,,,,67.21,13.576,0,1,1,1
,,,,,,37.34,7.319,0,1,1,1
,,,,,,52.68,29.343000000000004,0,1,1,1
,,,,,,19.42,6.486000000000001,0,1,1,1
,,,,,,71.85,44.906000000000006,0,1,1,1
,,,,,,17.6,19.765,0,1,1,1
,,,,,,67.66,15.629,0,1,1,1
,,,,,,75.96,32.663000000000004,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
10.0,0.0,0.0,230.0,0.0,25.0,0.0,0.0,0,1,1,1
