10,0,0,229.95152449137754,0.0,25.02002234642434,0.0,0.0,0,1,1,1
10,0,0,230.0213653669599,0.0,24.93099612917936,0.0,0.0,0,1,1,1
10,0,0,229.94880409763883,0.0,25.073584688006314,0.0,0.0,0,1,1,1
10,0,0,230.08311858449503,0.0,25.054751448283085,0.0,0.0,0,1,1,1
10,0,0,230.01060935139535,0.0,25.064904788490065,0.0,0.0,0,1,1,1
10,0,0,230.08953824738057,0.0,25.065723786241005,0.0,0.0,0,1,1,1
10,0,0,230.1102075634141,0.0,25.006724060292573,0.0,0.0,0,1,1,1
10,0,0,229.9752161498237,0.0,24.966900495537978,0.0,0.0,0,1,1,1
10,0,0,230.0678912307407,0.0,25.057061191630048,0.0,0.0,0,1,1,1
10,0,0,230.00253673114617,0.0,25.09012381803727,0.0,0.0,0,1,1,1
10,0,0,230.0297232074966,0.0,24.945492655200358,0.0,0.0,0,1,1,1
10,0,0,229.81305789582564,0.0,25.002756277034944,0.0,0.0,0,1,1,1
10,0,0,229.95356507517562,0.0,25.08560797090553,0.0,0.0,0,1,1,1
10,0,0,229.99951401201633,0.0,25.08265083721512,0.0,0.0,0,1,1,1
10,0,0,230.04449405413826,0.0,25.021027883733414,0.0,0.0,0,1,1,1
10,0,0,230.04630702501134,0.0,25.052572924700712,0.0,0.0,0,1,1,1
10,0,0,229.9941991517314,0.0,25.107816564510635,0.0,0.0,0,1,1,1
10,0,0,229.86751636560692,0.0,24.94742419700194,0.0,0.0,0,1,1,1
10,0,0,229.83662907725054,0.0,25.024048641894442,0.0,0.0,0,1,1,1
10,0,0,229.95986130917703,0.0,24.996988884842626,0.0,0.0,0,1,1,1
10,0,0,230.00863428558233,0.0,25.151477257729017,0.0,0.0,0,1,1,1
10,0,0,230.0436229732213,0.0,24.883404658761695,0.0,0.0,0,1,1,1
10,0,0,229.95078269973007,0.0,25.105753659290194,0.0,0.0,0,1,1,1
10,0,0,229.91682048939967,0.0,25.08956970806008,0.0,0.0,0,1,1,1
10,0,0,230.03036165864054,0.0,24.945021589148766,0.0,0.0,0,1,1,1
10,0,0,230.04872180070944,0.0,24.87527280066472,0.0,0.0,0,1,1,1
10,0,0,230.05155947645258,0.0,24.977159322337215,0.0,0.0,0,1,1,1
10,0,0,230.11529430575354,0.0,24.897873145062743,0.0,0.0,0,1,1,1
10,0,0,229.79952914466892,0.0,25.042862189566613,0.0,0.0,0,1,1,1
10,0,0,230.0539060698806,0.0,25.140918384644287,0.0,0.0,0,1,1,1
20,0,0,229.70786706564846,16.11203744161305,25.0,0.0,0.0,0,1,1,1
20,0,0,229.38673891657228,15.92891406149388,25.344827586206897,0.1724137931034483,0.08620689655172414,0,1,1,1
20,0,0,230.53060146316693,16.05346546162809,25.689655172413794,0.3448275862068966,0.1724137931034483,0,1,1,1
20,0,0,229.77795578306882,15.951708694606237,26.03448275862069,0.5172413793103449,0.25862068965517243,0,1,1,1
20,0,0,229.43787680927736,15.922416247966458,26.379310344827587,0.6896551724137931,0.3448275862068966,0,1,1,1
20,0,0,229.94912294378858,16.059115793961865,26.724137931034484,0.8620689655172414,0.4310344827586207,0,1,1,1
20,0,0,229.5480364878873,15.86318822585175,27.06896551724138,1.0344827586206897,0.5172413793103449,0,1,1,1
20,0,0,229.49235451252756,15.972552721169068,27.413793103448278,1.206896551724138,0.603448275862069,0,1,1,1
20,0,0,229.48776621410153,16.102024884268584,27.758620689655174,1.3793103448275863,0.6896551724137931,0,1,1,1
20,0,0,229.48842989792618,15.984770461835943,28.10344827586207,1.5517241379310347,0.7758620689655173,0,1,1,1
20,0,0,229.73796967228685,16.033196181143758,28.448275862068964,1.7241379310344829,0.8620689655172414,0,1,1,1
20,0,0,230.16865236026393,15.991092064642649,28.79310344827586,1.896551724137931,0.9482758620689655,0,1,1,1
20,0,0,229.06764285911726,16.006146932494985,29.137931034482758,2.0689655172413794,1.0344827586206897,0,1,1,1
20,0,0,230.7632571171231,16.09255133676121,29.482758620689655,2.241379310344828,1.120689655172414,0,1,1,1
20,0,0,229.50825414533693,16.059835672475266,29.82758620689655,2.413793103448276,1.206896551724138,0,1,1,1
20,0,0,230.01266981166455,15.936411513901245,30.17241379310345,2.586206896551724,1.293103448275862,0,1,1,1
